year,teamId,team,classification,conference,division,expectedWins,total,conferenceGames,homeGames,awayGames,neutralSiteGames,regularSeason,postseason
2024,57,Florida,fbs,SEC,,7.4851169511675835,"{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":8,""losses"":4,""ties"":0,""wins"":4}","{""games"":7,""losses"":2,""ties"":0,""wins"":5}","{""games"":4,""losses"":2,""ties"":0,""wins"":2}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,58,South Florida,fbs,American Athletic,,6.5274860362987965,"{""games"":13,""losses"":6,""ties"":0,""wins"":7}","{""games"":8,""losses"":4,""ties"":0,""wins"":4}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,59,Georgia Tech,fbs,ACC,,7.693243682384491,"{""games"":13,""losses"":6,""ties"":0,""wins"":7}","{""games"":8,""losses"":3,""ties"":0,""wins"":5}","{""games"":5,""losses"":0,""ties"":0,""wins"":5}","{""games"":5,""losses"":4,""ties"":0,""wins"":1}","{""games"":3,""losses"":2,""ties"":0,""wins"":1}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,61,Georgia,fbs,SEC,,9.42448605655003,"{""games"":14,""losses"":3,""ties"":0,""wins"":11}","{""games"":9,""losses"":2,""ties"":0,""wins"":7}","{""games"":6,""losses"":0,""ties"":0,""wins"":6}","{""games"":4,""losses"":2,""ties"":0,""wins"":2}","{""games"":4,""losses"":1,""ties"":0,""wins"":3}","{""games"":13,""losses"":2,""ties"":0,""wins"":11}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,62,Hawai'i,fbs,Mountain West,,4.547291641667047,"{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":7,""losses"":4,""ties"":0,""wins"":3}","{""games"":7,""losses"":3,""ties"":0,""wins"":4}","{""games"":5,""losses"":4,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,66,Iowa State,fbs,Big 12,,7.833535350859165,"{""games"":14,""losses"":3,""ties"":0,""wins"":11}","{""games"":10,""losses"":3,""ties"":0,""wins"":7}","{""games"":7,""losses"":1,""ties"":0,""wins"":6}","{""games"":4,""losses"":0,""ties"":0,""wins"":4}","{""games"":3,""losses"":2,""ties"":0,""wins"":1}","{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,68,Boise State,fbs,Mountain West,,11.129607238284546,"{""games"":14,""losses"":2,""ties"":0,""wins"":12}","{""games"":8,""losses"":0,""ties"":0,""wins"":8}","{""games"":7,""losses"":0,""ties"":0,""wins"":7}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":13,""losses"":1,""ties"":0,""wins"":12}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,77,Northwestern,fbs,Big Ten,,3.887510164640844,"{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":9,""losses"":7,""ties"":0,""wins"":2}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":5,""losses"":3,""ties"":0,""wins"":2}","{""games"":7,""losses"":5,""ties"":0,""wins"":2}","{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,84,Indiana,fbs,Big Ten,,10.318442286690697,"{""games"":13,""losses"":2,""ties"":0,""wins"":11}","{""games"":9,""losses"":1,""ties"":0,""wins"":8}","{""games"":8,""losses"":0,""ties"":0,""wins"":8}","{""games"":4,""losses"":2,""ties"":0,""wins"":2}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":1,""ties"":0,""wins"":11}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,87,Notre Dame,fbs,FBS Independents,,13.215269457192788,"{""games"":16,""losses"":2,""ties"":0,""wins"":14}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":7,""losses"":1,""ties"":0,""wins"":6}","{""games"":3,""losses"":0,""ties"":0,""wins"":3}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":12,""losses"":1,""ties"":0,""wins"":11}","{""games"":4,""losses"":1,""ties"":0,""wins"":3}"
2024,96,Kentucky,fbs,SEC,,4.643102505526101,"{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":8,""losses"":7,""ties"":0,""wins"":1}","{""games"":8,""losses"":5,""ties"":0,""wins"":3}","{""games"":4,""losses"":3,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,97,Louisville,fbs,ACC,,8.089785346062854,"{""games"":13,""losses"":4,""ties"":0,""wins"":9}","{""games"":8,""losses"":3,""ties"":0,""wins"":5}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":4,""ties"":0,""wins"":8}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,98,Western Kentucky,fbs,Conference USA,,7.562406003475189,"{""games"":14,""losses"":6,""ties"":0,""wins"":8}","{""games"":9,""losses"":3,""ties"":0,""wins"":6}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":7,""losses"":4,""ties"":0,""wins"":3}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,99,LSU,fbs,SEC,,7.0063586086034775,"{""games"":13,""losses"":4,""ties"":0,""wins"":9}","{""games"":8,""losses"":3,""ties"":0,""wins"":5}","{""games"":7,""losses"":1,""ties"":0,""wins"":6}","{""games"":4,""losses"":2,""ties"":0,""wins"":2}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":12,""losses"":4,""ties"":0,""wins"":8}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,103,Boston College,fbs,ACC,,7.496682733297348,"{""games"":13,""losses"":6,""ties"":0,""wins"":7}","{""games"":8,""losses"":4,""ties"":0,""wins"":4}","{""games"":7,""losses"":1,""ties"":0,""wins"":6}","{""games"":5,""losses"":4,""ties"":0,""wins"":1}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,113,Massachusetts,fbs,FBS Independents,,4.417887834308264,"{""games"":12,""losses"":10,""ties"":0,""wins"":2}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":6,""losses"":6,""ties"":0,""wins"":0}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":10,""ties"":0,""wins"":2}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,120,Maryland,fbs,Big Ten,,4.412495322525501,"{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":9,""losses"":8,""ties"":0,""wins"":1}","{""games"":7,""losses"":4,""ties"":0,""wins"":3}","{""games"":5,""losses"":4,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,127,Michigan State,fbs,Big Ten,,4.149151556641734,"{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":9,""losses"":6,""ties"":0,""wins"":3}","{""games"":7,""losses"":3,""ties"":0,""wins"":4}","{""games"":5,""losses"":4,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,130,Michigan,fbs,Big Ten,,7.964605027809739,"{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":9,""losses"":4,""ties"":0,""wins"":5}","{""games"":8,""losses"":2,""ties"":0,""wins"":6}","{""games"":4,""losses"":3,""ties"":0,""wins"":1}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,135,Minnesota,fbs,Big Ten,,8.290673345327377,"{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":9,""losses"":4,""ties"":0,""wins"":5}","{""games"":7,""losses"":3,""ties"":0,""wins"":4}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,142,Missouri,fbs,SEC,,8.947216980159283,"{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":8,""losses"":3,""ties"":0,""wins"":5}","{""games"":7,""losses"":0,""ties"":0,""wins"":7}","{""games"":5,""losses"":3,""ties"":0,""wins"":2}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":3,""ties"":0,""wins"":9}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,145,Ole Miss,fbs,SEC,,11.43888200826462,"{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":8,""losses"":3,""ties"":0,""wins"":5}","{""games"":7,""losses"":1,""ties"":0,""wins"":6}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":3,""ties"":0,""wins"":9}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,150,Duke,fbs,ACC,,7.256359661929309,"{""games"":13,""losses"":4,""ties"":0,""wins"":9}","{""games"":8,""losses"":3,""ties"":0,""wins"":5}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":12,""losses"":3,""ties"":0,""wins"":9}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,151,East Carolina,fbs,American Athletic,,6.634487772360444,"{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":8,""losses"":3,""ties"":0,""wins"":5}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,152,NC State,fbs,ACC,,6.8953747153282166,"{""games"":13,""losses"":7,""ties"":0,""wins"":6}","{""games"":8,""losses"":5,""ties"":0,""wins"":3}","{""games"":7,""losses"":3,""ties"":0,""wins"":4}","{""games"":4,""losses"":2,""ties"":0,""wins"":2}","{""games"":2,""losses"":2,""ties"":0,""wins"":0}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,153,North Carolina,fbs,ACC,,5.220542845316231,"{""games"":13,""losses"":7,""ties"":0,""wins"":6}","{""games"":8,""losses"":5,""ties"":0,""wins"":3}","{""games"":7,""losses"":4,""ties"":0,""wins"":3}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,154,Wake Forest,fbs,ACC,,5.349380614235997,"{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":8,""losses"":6,""ties"":0,""wins"":2}","{""games"":7,""losses"":6,""ties"":0,""wins"":1}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,158,Nebraska,fbs,Big Ten,,7.848394103633968,"{""games"":13,""losses"":6,""ties"":0,""wins"":7}","{""games"":9,""losses"":6,""ties"":0,""wins"":3}","{""games"":7,""losses"":2,""ties"":0,""wins"":5}","{""games"":5,""losses"":4,""ties"":0,""wins"":1}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,164,Rutgers,fbs,Big Ten,,7.0473920200020075,"{""games"":13,""losses"":6,""ties"":0,""wins"":7}","{""games"":9,""losses"":5,""ties"":0,""wins"":4}","{""games"":7,""losses"":3,""ties"":0,""wins"":4}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,166,New Mexico State,fbs,Conference USA,,3.871014068421416,"{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":8,""losses"":6,""ties"":0,""wins"":2}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":5,""losses"":4,""ties"":0,""wins"":1}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,167,New Mexico,fbs,Mountain West,,4.3101569201430525,"{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":7,""losses"":4,""ties"":0,""wins"":3}","{""games"":5,""losses"":3,""ties"":0,""wins"":2}","{""games"":7,""losses"":4,""ties"":0,""wins"":3}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,183,Syracuse,fbs,ACC,,7.352903638035059,"{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":8,""losses"":3,""ties"":0,""wins"":5}","{""games"":7,""losses"":1,""ties"":0,""wins"":6}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":3,""ties"":0,""wins"":9}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,189,Bowling Green,fbs,Mid-American,,7.552101721637882,"{""games"":13,""losses"":6,""ties"":0,""wins"":7}","{""games"":8,""losses"":2,""ties"":0,""wins"":6}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,193,Miami (OH),fbs,Mid-American,,8.064930882304907,"{""games"":14,""losses"":5,""ties"":0,""wins"":9}","{""games"":9,""losses"":2,""ties"":0,""wins"":7}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":3,""losses"":2,""ties"":0,""wins"":1}","{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,194,Ohio State,fbs,Big Ten,,14.172939665419815,"{""games"":16,""losses"":2,""ties"":0,""wins"":14}","{""games"":9,""losses"":2,""ties"":0,""wins"":7}","{""games"":9,""losses"":1,""ties"":0,""wins"":8}","{""games"":3,""losses"":1,""ties"":0,""wins"":2}","{""games"":4,""losses"":0,""ties"":0,""wins"":4}","{""games"":12,""losses"":2,""ties"":0,""wins"":10}","{""games"":4,""losses"":0,""ties"":0,""wins"":4}"
2024,195,Ohio,fbs,Mid-American,,9.822430751094968,"{""games"":14,""losses"":3,""ties"":0,""wins"":11}","{""games"":9,""losses"":1,""ties"":0,""wins"":8}","{""games"":6,""losses"":0,""ties"":0,""wins"":6}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":2,""losses"":0,""ties"":0,""wins"":2}","{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,197,Oklahoma State,fbs,Big 12,,3.2401995623949915,"{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":9,""losses"":9,""ties"":0,""wins"":0}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,201,Oklahoma,fbs,SEC,,5.72670878945213,"{""games"":13,""losses"":7,""ties"":0,""wins"":6}","{""games"":8,""losses"":6,""ties"":0,""wins"":2}","{""games"":7,""losses"":2,""ties"":0,""wins"":5}","{""games"":4,""losses"":3,""ties"":0,""wins"":1}","{""games"":2,""losses"":2,""ties"":0,""wins"":0}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,202,Tulsa,fbs,American Athletic,,3.2859167519491166,"{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":8,""losses"":7,""ties"":0,""wins"":1}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,204,Oregon State,fbs,Pac-12,,3.776073203422129,"{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":7,""losses"":3,""ties"":0,""wins"":4}","{""games"":5,""losses"":4,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,213,Penn State,fbs,Big Ten,,12.301644235464792,"{""games"":16,""losses"":3,""ties"":0,""wins"":13}","{""games"":10,""losses"":2,""ties"":0,""wins"":8}","{""games"":8,""losses"":1,""ties"":0,""wins"":7}","{""games"":5,""losses"":0,""ties"":0,""wins"":5}","{""games"":3,""losses"":2,""ties"":0,""wins"":1}","{""games"":13,""losses"":2,""ties"":0,""wins"":11}","{""games"":3,""losses"":1,""ties"":0,""wins"":2}"
2024,218,Temple,fbs,American Athletic,,3.0022718152031302,"{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":8,""losses"":6,""ties"":0,""wins"":2}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":6,""losses"":6,""ties"":0,""wins"":0}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,221,Pittsburgh,fbs,ACC,,6.794970281422138,"{""games"":13,""losses"":6,""ties"":0,""wins"":7}","{""games"":8,""losses"":5,""ties"":0,""wins"":3}","{""games"":7,""losses"":2,""ties"":0,""wins"":5}","{""games"":5,""losses"":3,""ties"":0,""wins"":2}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,228,Clemson,fbs,ACC,,9.254428384825587,"{""games"":14,""losses"":4,""ties"":0,""wins"":10}","{""games"":9,""losses"":1,""ties"":0,""wins"":8}","{""games"":7,""losses"":2,""ties"":0,""wins"":5}","{""games"":5,""losses"":1,""ties"":0,""wins"":4}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,235,Memphis,fbs,American Athletic,,9.715519160032272,"{""games"":13,""losses"":2,""ties"":0,""wins"":11}","{""games"":8,""losses"":2,""ties"":0,""wins"":6}","{""games"":7,""losses"":0,""ties"":0,""wins"":7}","{""games"":4,""losses"":2,""ties"":0,""wins"":2}","{""games"":2,""losses"":0,""ties"":0,""wins"":2}","{""games"":12,""losses"":2,""ties"":0,""wins"":10}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,238,Vanderbilt,fbs,SEC,,7.502351177110983,"{""games"":13,""losses"":6,""ties"":0,""wins"":7}","{""games"":8,""losses"":5,""ties"":0,""wins"":3}","{""games"":7,""losses"":3,""ties"":0,""wins"":4}","{""games"":5,""losses"":3,""ties"":0,""wins"":2}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,239,Baylor,fbs,Big 12,,8.213094410784587,"{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":9,""losses"":3,""ties"":0,""wins"":6}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":4,""ties"":0,""wins"":8}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,242,Rice,fbs,American Athletic,,5.049034061798399,"{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":8,""losses"":5,""ties"":0,""wins"":3}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":6,""losses"":6,""ties"":0,""wins"":0}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,245,Texas A&M,fbs,SEC,,8.394954452299363,"{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":8,""losses"":3,""ties"":0,""wins"":5}","{""games"":7,""losses"":2,""ties"":0,""wins"":5}","{""games"":4,""losses"":2,""ties"":0,""wins"":2}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":12,""losses"":4,""ties"":0,""wins"":8}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,248,Houston,fbs,Big 12,,4.5552050322294235,"{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":9,""losses"":6,""ties"":0,""wins"":3}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":5,""losses"":4,""ties"":0,""wins"":1}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,249,North Texas,fbs,American Athletic,,4.62466549500823,"{""games"":13,""losses"":7,""ties"":0,""wins"":6}","{""games"":8,""losses"":5,""ties"":0,""wins"":3}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,251,Texas,fbs,SEC,,12.942104959860444,"{""games"":16,""losses"":3,""ties"":0,""wins"":13}","{""games"":9,""losses"":2,""ties"":0,""wins"":7}","{""games"":8,""losses"":1,""ties"":0,""wins"":7}","{""games"":4,""losses"":0,""ties"":0,""wins"":4}","{""games"":4,""losses"":2,""ties"":0,""wins"":2}","{""games"":13,""losses"":2,""ties"":0,""wins"":11}","{""games"":3,""losses"":1,""ties"":0,""wins"":2}"
2024,252,BYU,fbs,Big 12,,9.397912252694368,"{""games"":13,""losses"":2,""ties"":0,""wins"":11}","{""games"":9,""losses"":2,""ties"":0,""wins"":7}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":2,""ties"":0,""wins"":10}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,254,Utah,fbs,Big 12,,6.99052819237113,"{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":9,""losses"":7,""ties"":0,""wins"":2}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,256,James Madison,fbs,Sun Belt,East,9.897529387077855,"{""games"":13,""losses"":4,""ties"":0,""wins"":9}","{""games"":8,""losses"":4,""ties"":0,""wins"":4}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":4,""ties"":0,""wins"":8}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,258,Virginia,fbs,ACC,,4.061917222570628,"{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":8,""losses"":5,""ties"":0,""wins"":3}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,259,Virginia Tech,fbs,ACC,,7.241540754213929,"{""games"":13,""losses"":7,""ties"":0,""wins"":6}","{""games"":8,""losses"":4,""ties"":0,""wins"":4}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,264,Washington,fbs,Big Ten,,7.454566448926926,"{""games"":13,""losses"":7,""ties"":0,""wins"":6}","{""games"":9,""losses"":5,""ties"":0,""wins"":4}","{""games"":6,""losses"":0,""ties"":0,""wins"":6}","{""games"":5,""losses"":5,""ties"":0,""wins"":0}","{""games"":2,""losses"":2,""ties"":0,""wins"":0}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,265,Washington State,fbs,Pac-12,,8.145275780668193,"{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":5,""losses"":3,""ties"":0,""wins"":2}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":12,""losses"":4,""ties"":0,""wins"":8}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
